province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
Vaupes,Colombia,2021-09-21,0.8554,-70.812,POINT(-70.812 0.8554),1749,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-11-03,0.8554,-70.812,POINT(-70.812 0.8554),1787,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-01-25,0.8554,-70.812,POINT(-70.812 0.8554),1143,13,1126,4,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-04-09,0.8554,-70.812,POINT(-70.812 0.8554),1176,13,1145,18,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-09-19,0.8554,-70.812,POINT(-70.812 0.8554),1749,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-02-06,0.8554,-70.812,POINT(-70.812 0.8554),1152,13,1135,4,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-07-30,0.8554,-70.812,POINT(-70.812 0.8554),1723,17,1695,11,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-07-22,0.8554,-70.812,POINT(-70.812 0.8554),1714,17,1692,5,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-07-16,0.8554,-70.812,POINT(-70.812 0.8554),1699,17,1674,8,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-02-12,0.8554,-70.812,POINT(-70.812 0.8554),1152,13,1135,4,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-01-26,0.8554,-70.812,POINT(-70.812 0.8554),1143,13,1126,4,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-05-20,0.8554,-70.812,POINT(-70.812 0.8554),1420,14,1373,33,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-05-02,0.8554,-70.812,POINT(-70.812 0.8554),1278,13,1229,36,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-12-09,0.8554,-70.812,POINT(-70.812 0.8554),1796,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-09-27,0.8554,-70.812,POINT(-70.812 0.8554),1750,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-11-10,0.8554,-70.812,POINT(-70.812 0.8554),1787,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-08-11,0.8554,-70.812,POINT(-70.812 0.8554),1737,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-10-08,0.8554,-70.812,POINT(-70.812 0.8554),1750,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-11-18,0.8554,-70.812,POINT(-70.812 0.8554),1794,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-06-23,0.8554,-70.812,POINT(-70.812 0.8554),1664,15,1636,13,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-05-01,0.8554,-70.812,POINT(-70.812 0.8554),1253,13,1214,26,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-02-19,0.8554,-70.812,POINT(-70.812 0.8554),1152,13,1135,4,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-08-26,0.8554,-70.812,POINT(-70.812 0.8554),1742,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-11-15,0.8554,-70.812,POINT(-70.812 0.8554),1794,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-11-30,0.8554,-70.812,POINT(-70.812 0.8554),1795,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-03-29,0.8554,-70.812,POINT(-70.812 0.8554),1160,13,1141,6,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-05-17,0.8554,-70.812,POINT(-70.812 0.8554),1401,14,1357,30,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-09-08,0.8554,-70.812,POINT(-70.812 0.8554),1744,17,,,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-02-03,0.8554,-70.812,POINT(-70.812 0.8554),1152,13,1133,6,,,"Vaupes, Colombia"
Vaupes,Colombia,2021-01-10,0.8554,-70.812,POINT(-70.812 0.8554),1142,13,1125,4,,,"Vaupes, Colombia"
Bolivar,Colombia,2021-08-07,8.6704,-74.03,POINT(-74.03 8.6704),152326,2888,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-28,8.6704,-74.03,POINT(-74.03 8.6704),156216,2961,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-02-11,8.6704,-74.03,POINT(-74.03 8.6704),65573,1319,63480,774,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-09,8.6704,-74.03,POINT(-74.03 8.6704),86901,1660,83111,2130,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-13,8.6704,-74.03,POINT(-74.03 8.6704),156975,2972,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-01,8.6704,-74.03,POINT(-74.03 8.6704),156402,2963,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-01,8.6704,-74.03,POINT(-74.03 8.6704),160512,3027,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-01,8.6704,-74.03,POINT(-74.03 8.6704),52000,1107,49335,1558,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-19,8.6704,-74.03,POINT(-74.03 8.6704),121954,2333,117539,2082,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-18,8.6704,-74.03,POINT(-74.03 8.6704),121702,2319,116892,2491,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-16,8.6704,-74.03,POINT(-74.03 8.6704),157209,2978,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-17,8.6704,-74.03,POINT(-74.03 8.6704),59228,1192,55600,2436,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-03,8.6704,-74.03,POINT(-74.03 8.6704),106805,2051,102587,2167,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-17,8.6704,-74.03,POINT(-74.03 8.6704),161331,3049,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-04,8.6704,-74.03,POINT(-74.03 8.6704),160774,3031,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-07-24,8.6704,-74.03,POINT(-74.03 8.6704),148433,2806,143778,1849,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-15,8.6704,-74.03,POINT(-74.03 8.6704),73286,1448,70433,1405,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-05,8.6704,-74.03,POINT(-74.03 8.6704),67207,1362,65223,622,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-27,8.6704,-74.03,POINT(-74.03 8.6704),78552,1534,75236,1782,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-07-27,8.6704,-74.03,POINT(-74.03 8.6704),149552,2817,145147,1588,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-16,8.6704,-74.03,POINT(-74.03 8.6704),161281,3048,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-17,8.6704,-74.03,POINT(-74.03 8.6704),157261,2980,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-20,8.6704,-74.03,POINT(-74.03 8.6704),159687,3013,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-24,8.6704,-74.03,POINT(-74.03 8.6704),97194,1883,92993,2318,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-20,8.6704,-74.03,POINT(-74.03 8.6704),153959,2916,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-15,8.6704,-74.03,POINT(-74.03 8.6704),115359,2234,112362,763,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-05,8.6704,-74.03,POINT(-74.03 8.6704),160832,3033,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-13,8.6704,-74.03,POINT(-74.03 8.6704),155518,2948,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-28,8.6704,-74.03,POINT(-74.03 8.6704),157751,2984,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-21,8.6704,-74.03,POINT(-74.03 8.6704),95007,1843,91008,2156,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-02-10,8.6704,-74.03,POINT(-74.03 8.6704),65414,1315,63261,838,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-14,8.6704,-74.03,POINT(-74.03 8.6704),155542,2949,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-23,8.6704,-74.03,POINT(-74.03 8.6704),160011,3019,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-14,8.6704,-74.03,POINT(-74.03 8.6704),157037,2974,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-22,8.6704,-74.03,POINT(-74.03 8.6704),159812,3017,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-15,8.6704,-74.03,POINT(-74.03 8.6704),157131,2975,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-30,8.6704,-74.03,POINT(-74.03 8.6704),162173,3051,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-03,8.6704,-74.03,POINT(-74.03 8.6704),52708,1128,50075,1505,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-17,8.6704,-74.03,POINT(-74.03 8.6704),121020,2303,115919,2798,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-07-25,8.6704,-74.03,POINT(-74.03 8.6704),148879,2809,144068,2002,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-29,8.6704,-74.03,POINT(-74.03 8.6704),79886,1547,76394,1945,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-02-26,8.6704,-74.03,POINT(-74.03 8.6704),66618,1346,64679,593,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-18,8.6704,-74.03,POINT(-74.03 8.6704),161345,3049,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-02,8.6704,-74.03,POINT(-74.03 8.6704),105946,2035,101444,2467,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-18,8.6704,-74.03,POINT(-74.03 8.6704),59488,1193,56205,2090,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-07-10,8.6704,-74.03,POINT(-74.03 8.6704),140494,2636,135899,-136140,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-02-25,8.6704,-74.03,POINT(-74.03 8.6704),66566,1346,64646,574,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-03,8.6704,-74.03,POINT(-74.03 8.6704),67035,1359,65016,660,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-15,8.6704,-74.03,POINT(-74.03 8.6704),155542,2949,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-26,8.6704,-74.03,POINT(-74.03 8.6704),157599,2983,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-06,8.6704,-74.03,POINT(-74.03 8.6704),160877,3033,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-07-26,8.6704,-74.03,POINT(-74.03 8.6704),149208,2812,144603,1793,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-28,8.6704,-74.03,POINT(-74.03 8.6704),79173,1540,75824,1809,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-15,8.6704,-74.03,POINT(-74.03 8.6704),161251,3047,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-21,8.6704,-74.03,POINT(-74.03 8.6704),159812,3016,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-07-11,8.6704,-74.03,POINT(-74.03 8.6704),140494,2636,135899,-136612,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-16,8.6704,-74.03,POINT(-74.03 8.6704),119008,2251,113630,3127,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-11,8.6704,-74.03,POINT(-74.03 8.6704),156899,2970,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-18,8.6704,-74.03,POINT(-74.03 8.6704),157319,2980,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-18,8.6704,-74.03,POINT(-74.03 8.6704),68282,1378,66394,510,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-01,8.6704,-74.03,POINT(-74.03 8.6704),102624,2003,98033,2588,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-02-27,8.6704,-74.03,POINT(-74.03 8.6704),66654,1349,64701,604,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-19,8.6704,-74.03,POINT(-74.03 8.6704),161371,3049,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-14,8.6704,-74.03,POINT(-74.03 8.6704),72888,1443,70048,1397,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-06,8.6704,-74.03,POINT(-74.03 8.6704),67207,1362,65223,622,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-30,8.6704,-74.03,POINT(-74.03 8.6704),131996,2516,126783,2697,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-22,8.6704,-74.03,POINT(-74.03 8.6704),95943,1852,91250,2841,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-30,8.6704,-74.03,POINT(-74.03 8.6704),63425,1267,60930,1228,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-29,8.6704,-74.03,POINT(-74.03 8.6704),157801,2985,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-29,8.6704,-74.03,POINT(-74.03 8.6704),156263,2962,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-02,8.6704,-74.03,POINT(-74.03 8.6704),160624,3028,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-06,8.6704,-74.03,POINT(-74.03 8.6704),152196,2885,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-02,8.6704,-74.03,POINT(-74.03 8.6704),52581,1115,49541,1925,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-13,8.6704,-74.03,POINT(-74.03 8.6704),161153,3043,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-26,8.6704,-74.03,POINT(-74.03 8.6704),98609,1920,94122,2567,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-16,8.6704,-74.03,POINT(-74.03 8.6704),153654,2909,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-17,8.6704,-74.03,POINT(-74.03 8.6704),68198,1378,66303,517,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-03,8.6704,-74.03,POINT(-74.03 8.6704),70075,1413,67995,667,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-02-09,8.6704,-74.03,POINT(-74.03 8.6704),65189,1311,63123,755,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-10,8.6704,-74.03,POINT(-74.03 8.6704),156836,2969,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-27,8.6704,-74.03,POINT(-74.03 8.6704),160324,3023,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-23,8.6704,-74.03,POINT(-74.03 8.6704),68649,1391,66733,525,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-05,8.6704,-74.03,POINT(-74.03 8.6704),151958,2877,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-31,8.6704,-74.03,POINT(-74.03 8.6704),63506,1272,61161,1073,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-15,8.6704,-74.03,POINT(-74.03 8.6704),58046,1189,55150,1707,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-07,8.6704,-74.03,POINT(-74.03 8.6704),54466,1142,51197,2127,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-13,8.6704,-74.03,POINT(-74.03 8.6704),72034,1438,69387,1209,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-07,8.6704,-74.03,POINT(-74.03 8.6704),85262,1632,81587,2043,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-21,8.6704,-74.03,POINT(-74.03 8.6704),154014,2916,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-03,8.6704,-74.03,POINT(-74.03 8.6704),156498,2964,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-02-28,8.6704,-74.03,POINT(-74.03 8.6704),66709,1354,64732,623,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-01,8.6704,-74.03,POINT(-74.03 8.6704),69780,1409,67664,707,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-18,8.6704,-74.03,POINT(-74.03 8.6704),153752,2912,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-08,8.6704,-74.03,POINT(-74.03 8.6704),152471,2891,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-25,8.6704,-74.03,POINT(-74.03 8.6704),154337,2924,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-25,8.6704,-74.03,POINT(-74.03 8.6704),160153,3021,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-08,8.6704,-74.03,POINT(-74.03 8.6704),158771,2993,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-11,8.6704,-74.03,POINT(-74.03 8.6704),161026,3040,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-11,8.6704,-74.03,POINT(-74.03 8.6704),155428,2946,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-05,8.6704,-74.03,POINT(-74.03 8.6704),53694,1132,50687,1875,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-11,8.6704,-74.03,POINT(-74.03 8.6704),56125,1169,53046,1910,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-31,8.6704,-74.03,POINT(-74.03 8.6704),154777,2931,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-18,8.6704,-74.03,POINT(-74.03 8.6704),92601,1791,88270,2540,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-13,8.6704,-74.03,POINT(-74.03 8.6704),57345,1177,54479,1689,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-21,8.6704,-74.03,POINT(-74.03 8.6704),60896,1218,57766,1912,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-21,8.6704,-74.03,POINT(-74.03 8.6704),68523,1388,66568,567,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-06,8.6704,-74.03,POINT(-74.03 8.6704),84341,1620,80785,1936,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-23,8.6704,-74.03,POINT(-74.03 8.6704),96677,1867,92117,2693,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-30,8.6704,-74.03,POINT(-74.03 8.6704),154738,2926,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-06,8.6704,-74.03,POINT(-74.03 8.6704),54133,1135,50847,2151,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-02,8.6704,-74.03,POINT(-74.03 8.6704),156451,2963,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-04,8.6704,-74.03,POINT(-74.03 8.6704),151740,2868,147652,1220,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-16,8.6704,-74.03,POINT(-74.03 8.6704),58743,1189,55380,2174,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-04,8.6704,-74.03,POINT(-74.03 8.6704),67131,1359,65157,615,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-12,8.6704,-74.03,POINT(-74.03 8.6704),72034,1438,69387,1209,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-07-12,8.6704,-74.03,POINT(-74.03 8.6704),141278,2676,137079,1523,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-08,8.6704,-74.03,POINT(-74.03 8.6704),86005,1643,82467,1895,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-12,8.6704,-74.03,POINT(-74.03 8.6704),156927,2971,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-20,8.6704,-74.03,POINT(-74.03 8.6704),68412,1386,66537,489,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-16,8.6704,-74.03,POINT(-74.03 8.6704),155618,2950,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-02-24,8.6704,-74.03,POINT(-74.03 8.6704),66507,1346,64587,574,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-19,8.6704,-74.03,POINT(-74.03 8.6704),153821,2915,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-27,8.6704,-74.03,POINT(-74.03 8.6704),157667,2984,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-19,8.6704,-74.03,POINT(-74.03 8.6704),68359,1378,66466,515,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-11,8.6704,-74.03,POINT(-74.03 8.6704),71674,1431,69140,1103,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-09,8.6704,-74.03,POINT(-74.03 8.6704),67569,1367,65601,601,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-07,8.6704,-74.03,POINT(-74.03 8.6704),111008,2125,106282,2601,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-11,8.6704,-74.03,POINT(-74.03 8.6704),114099,2180,109250,2669,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-07-28,8.6704,-74.03,POINT(-74.03 8.6704),149886,2821,145609,1456,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-28,8.6704,-74.03,POINT(-74.03 8.6704),100511,1964,96084,2463,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-01,8.6704,-74.03,POINT(-74.03 8.6704),154832,2933,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-07-01,8.6704,-74.03,POINT(-74.03 8.6704),132539,2527,127254,2758,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-23,8.6704,-74.03,POINT(-74.03 8.6704),154276,2919,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-21,8.6704,-74.03,POINT(-74.03 8.6704),161453,3049,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-07,8.6704,-74.03,POINT(-74.03 8.6704),158652,2993,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-12,8.6704,-74.03,POINT(-74.03 8.6704),161074,3040,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-25,8.6704,-74.03,POINT(-74.03 8.6704),97804,1897,93689,2218,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-24,8.6704,-74.03,POINT(-74.03 8.6704),68762,1392,66790,580,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-20,8.6704,-74.03,POINT(-74.03 8.6704),122717,2350,117858,2509,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-26,8.6704,-74.03,POINT(-74.03 8.6704),160252,3021,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-15,8.6704,-74.03,POINT(-74.03 8.6704),153451,2907,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-10,8.6704,-74.03,POINT(-74.03 8.6704),155397,2944,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-19,8.6704,-74.03,POINT(-74.03 8.6704),157336,2980,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-30,8.6704,-74.03,POINT(-74.03 8.6704),156282,2962,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-22,8.6704,-74.03,POINT(-74.03 8.6704),154089,2918,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-22,8.6704,-74.03,POINT(-74.03 8.6704),68585,1391,66666,528,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-30,8.6704,-74.03,POINT(-74.03 8.6704),69458,1406,67461,591,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-04,8.6704,-74.03,POINT(-74.03 8.6704),70166,1414,68095,657,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-16,8.6704,-74.03,POINT(-74.03 8.6704),68111,1377,66228,506,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-12,8.6704,-74.03,POINT(-74.03 8.6704),115359,2202,110118,3039,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-20,8.6704,-74.03,POINT(-74.03 8.6704),161419,3049,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-07-29,8.6704,-74.03,POINT(-74.03 8.6704),150230,2830,145990,1410,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-02,8.6704,-74.03,POINT(-74.03 8.6704),154904,2934,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-20,8.6704,-74.03,POINT(-74.03 8.6704),60479,1207,56950,2322,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-06,8.6704,-74.03,POINT(-74.03 8.6704),110020,2104,105283,2633,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-14,8.6704,-74.03,POINT(-74.03 8.6704),57696,1185,54847,1664,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-10,8.6704,-74.03,POINT(-74.03 8.6704),71338,1427,69002,909,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-14,8.6704,-74.03,POINT(-74.03 8.6704),161199,3043,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-06,8.6704,-74.03,POINT(-74.03 8.6704),158549,2992,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-02,8.6704,-74.03,POINT(-74.03 8.6704),158215,2987,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-07-04,8.6704,-74.03,POINT(-74.03 8.6704),135604,2560,129568,3476,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-08-12,8.6704,-74.03,POINT(-74.03 8.6704),153160,2900,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-12-25,8.6704,-74.03,POINT(-74.03 8.6704),161664,3050,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-05-16,8.6704,-74.03,POINT(-74.03 8.6704),91226,1761,87350,2115,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-20,8.6704,-74.03,POINT(-74.03 8.6704),157356,2980,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-02-04,8.6704,-74.03,POINT(-74.03 8.6704),64458,1294,62173,991,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-09,8.6704,-74.03,POINT(-74.03 8.6704),156787,2968,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-17,8.6704,-74.03,POINT(-74.03 8.6704),159536,3006,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-09-20,8.6704,-74.03,POINT(-74.03 8.6704),155826,2953,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-06-24,8.6704,-74.03,POINT(-74.03 8.6704),126264,2406,121312,2546,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-28,8.6704,-74.03,POINT(-74.03 8.6704),69294,1400,67246,648,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-10-21,8.6704,-74.03,POINT(-74.03 8.6704),157402,2980,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-11-16,8.6704,-74.03,POINT(-74.03 8.6704),159473,3004,,,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-20,8.6704,-74.03,POINT(-74.03 8.6704),75632,1480,72288,1864,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-04-08,8.6704,-74.03,POINT(-74.03 8.6704),70992,1421,68759,812,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-03-12,8.6704,-74.03,POINT(-74.03 8.6704),67822,1370,65894,558,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-12,8.6704,-74.03,POINT(-74.03 8.6704),56785,1174,53570,2041,,,"Bolivar, Colombia"
Bolivar,Colombia,2021-01-04,8.6704,-74.03,POINT(-74.03 8.6704),52891,1128,50484,1279,,,"Bolivar, Colombia"
